at_0,de_1,de_2,de_3,id_100,id_101,id_103,id_200,id_500
,,,,430,,,2011,
17.602997,69.320137,91.155235,73.122063,430,Liberia,LBR,2012,430.2012
,,,,430,,,2013,
,,,,430,,,2014,
,58.178604,82.820023,53.24794,430,Liberia,LBR,2015,430.2015
,,,,434,,,1995,
,,,,434,,,1996,
,,,,434,,,1997,
,,,,434,,,1998,
,,,,434,,,1999,
,,,,434,,,2000,
,,,,434,,,2001,
,,,,434,,,2002,
,,,,434,,,2003,
,,,,434,,,2004,
,,,,434,,,2005,
,,,,434,,,2006,
,,,,434,,,2007,
,,,,434,,,2008,
,,,,434,,,2009,
,,,,434,,,2010,
,,,,434,,,2011,
,,,,434,,,2012,
,,,,434,,,2013,
20.307465,,67.774696,57.896667,434,Libya,LBY,2014,434.2014
,,,,434,,,2015,
,,,,440,,,1995,
,,,,440,,,1996,
,,,,440,,,1997,
,45.716343,,61.450779,440,Lithuania,LTU,1998,440.1998
,,,,440,,,1999,
,,,59.466019,440,Lithuania,LTU,2000,440.2
,,,,440,,,2001,
,,,,440,,,2002,
,,,,440,,,2003,
38.330544,42.689514,74.68531,53.051769,440,Lithuania,LTU,2004,440.2004
49.781364,40.793808,64.60717,37.552742,440,Lithuania,LTU,2005,440.2005
,,,,440,,,2006,
,,,,440,,,2007,
,,,,440,,,2008,
,,,,440,,,2009,
,,,,440,,,2010,
,,,,440,,,2011,
,,,,440,,,2012,
,,,,440,,,2013,
,,,,440,,,2014,
,,,,440,,,2015,
,,,,442,,,1995,
,,,,442,,,1996,
,,,,442,,,1997,
,,,,442,,,1998,
,,,,442,,,1999,
,64.824715,,87.234039,442,Luxembourg,LUX,2000,442.2
,,,,442,,,2001,
,,,,442,,,2002,
52.133072,64.960358,,87.656906,442,Luxembourg,LUX,2003,442.2003
43.275196,67.605515,78.848724,87.195122,442,Luxembourg,LUX,2004,442.2004
,,,,442,,,2005,
,,,,442,,,2006,
,70.691734,85.048012,70.711296,442,Luxembourg,LUX,2007,442.2007
,,,,442,,,2008,
,,,,442,,,2009,
,,,,442,,,2010,
,,,,442,,,2011,
,,,,442,,,2012,
,,,,442,,,2013,
,,,,442,,,2014,
,,,,442,,,2015,
,,,,450,,,1995,
,,,,450,,,1996,
,,,,450,,,1997,
,,,,450,,,1998,
,,,,450,,,1999,
,,,,450,,,2000,
,,,,450,,,2001,
,,,,450,,,2002,
,,,,450,,,2003,
,,,,450,,,2004,
32.686565,55.033558,71.966911,80.507309,450,Madagascar,MDG,2005,450.2005
,,,,450,,,2006,
,,,,450,,,2007,
36.10215,49.758953,72.661469,83.060112,450,Madagascar,MDG,2008,450.2008
,,,,450,,,2009,
,,,,450,,,2010,
,,,,450,,,2011,
,,,,450,,,2012,
27.480917,45.996094,69.56044,83.450211,450,Madagascar,MDG,2013,450.2013
,42.327667,69.620811,79.610825,450,Madagascar,MDG,2014,450.2014
,,,,450,,,2015,
,,,,454,,,1995,
,,,,454,,,1996,
,,,,454,,,1997,
,,,,454,,,1998,
44.792549,63.871513,72.419624,63.532764,454,Malawi,MWI,1999,454.1999
,,,,454,,,2000,
,,,,454,,,2001,
,,,,454,,,2002,
,,,,454,,,2003,
,,,,454,,,2004,
6.9198313,50.130547,69.333908,46.749409,454,Malawi,MWI,2005,454.2005
,,,,454,,,2006,
,,,,454,,,2007,
59.078133,67.588493,82.114883,66.455505,454,Malawi,MWI,2008,454.2008
,,,,454,,,2009,
,,,,454,,,2010,
,,,,454,,,2011,
20.951586,64.932671,82.498932,75.163994,454,Malawi,MWI,2012,454.2012
,,,,454,,,2013,
,61.902615,80.824699,76.383705,454,Malawi,MWI,2014,454.2014
,,,,454,,,2015,
,,,,458,,,1995,
,,,,458,,,1996,
,,,,458,,,1997,
,,,,458,,,1998,
,,,,458,,,1999,
,,,79.537956,458,Malaysia,MYS,2000,458.2
,,,,458,,,2001,
,,,,458,,,2002,
9.0566034,70.397354,81.086388,91.897888,458,Malaysia,MYS,2003,458.2003
19.43734,74.772133,75.654106,89.97821,458,Malaysia,MYS,2004,458.2004
,67.850952,70.049149,82.660942,458,Malaysia,MYS,2005,458.2005
,,,,458,,,2006,
53.975731,67.59536,65.324158,76.572205,458,Malaysia,MYS,2007,458.2007
,,,,458,,,2008,
,,,,458,,,2009,
,,,,458,,,2010,
,,,,458,,,2011,
8.5384617,,,62.596504,458,Malaysia,MYS,2012,458.2012
,,,,458,,,2013,
,,,,458,,,2014,
,,,,458,,,2015,
,,,,466,,,1995,
,,,,466,,,1996,
,,,,466,,,1997,
,,,,466,,,1998,
,,,,466,,,1999,
,,,,466,,,2000,
12.644788,65.829506,72.355194,60.900898,466,Mali,MLI,2001,466.2001
,,,,466,,,2002,
,,,,466,,,2003,
,,,,466,,,2004,
22.921711,66.847824,75.864906,69.772255,466,Mali,MLI,2005,466.2005
,,,,466,,,2006,
,,,,466,,,2007,
56.425041,63.063831,81.108315,71.449272,466,Mali,MLI,2008,466.2008
,,,,466,,,2009,
,,,,466,,,2010,
,,,,466,,,2011,
24.227234,51.145039,71.542999,66.304344,466,Mali,MLI,2012,466.2012
,,,,466,,,2013,
,61.551434,80.225754,82.725693,466,Mali,MLI,2014,466.2014
,,,,466,,,2015,
,,,,480,,,1995,
,,,,480,,,1996,
,,,,480,,,1997,
,,,,480,,,1998,
,,,,480,,,1999,
,,,,480,,,2000,
,,,,480,,,2001,
,,,,480,,,2002,
,,,,480,,,2003,
,,,,480,,,2004,
,,,,480,,,2005,
,,,,480,,,2006,
,,,,480,,,2007,
,,,,480,,,2008,
,,,,480,,,2009,
,,,,480,,,2010,
,,,,480,,,2011,
12.050209,71.027046,90.36348,82.662094,480,Mauritius,MUS,2012,480.2012
,,,,480,,,2013,
,69.15078,90.964912,81.867813,480,Mauritius,MUS,2014,480.2014
,,,,480,,,2015,
,30.73436,69.606903,13.223141,484,Mexico,MEX,1995,484.1995
26.297485,26.266756,65.848221,14.317343,484,Mexico,MEX,1996,484.1996
44.082012,45.902649,60.740742,41.352657,484,Mexico,MEX,1997,484.1997
40.595745,30.150461,61.489361,29.304348,484,Mexico,MEX,1998,484.1998
,,,,484,,,1999,
28.288422,44.817364,61.6763,41.835579,484,Mexico,MEX,2000,484.2
,,,,484,,,2001,
,,,,484,,,2002,
18.250631,34.249805,66.384109,50.076103,484,Mexico,MEX,2003,484.2003
40.988838,43.575825,73.218185,43.503937,484,Mexico,MEX,2004,484.2004
20.179546,37.717155,69.06115,25.174664,484,Mexico,MEX,2005,484.2005
44.660118,45.190849,76.010017,44.744186,484,Mexico,MEX,2006,484.2006
27.661964,38.082901,68.511795,52.673092,484,Mexico,MEX,2007,484.2007
38.930573,43.154434,73.524231,53.098499,484,Mexico,MEX,2008,484.2008
29.473553,35.968723,65.370369,24.13179,484,Mexico,MEX,2009,484.2009
41.59985,40.001297,74.330551,50.661461,484,Mexico,MEX,2010,484.201
,,,,484,,,2011,
34.595154,40.885185,81.663261,49.923153,484,Mexico,MEX,2012,484.2012
,,,,484,,,2013,
59.485531,41.915504,75.034485,39.42514,484,Mexico,MEX,2014,484.2014
16.120907,27.634848,67.636681,34.725925,484,Mexico,MEX,2015,484.2015
,,,,496,,,1995,
,,,,496,,,1996,
,,,,496,,,1997,
,,,,496,,,1998,
,,,,496,,,1999,
,,,,496,,,2000,
,,,,496,,,2001,
,,,,496,,,2002,
,,,,496,,,2003,
,,,,496,,,2004,
,,,,496,,,2005,
89.372383,57.520153,37.542809,66.871162,496,Mongolia,MNG,2006,496.2006
,,,,496,,,2007,
,,,,496,,,2008,
,,,,496,,,2009,
13.651591,49.205021,59.6105,63.040936,496,Mongolia,MNG,2010,496.201
,,,,496,,,2011,
,,,,496,,,2012,
,,,,496,,,2013,
,,,,496,,,2014,
,,,,496,,,2015,
,,,,498,,,1995,
,,,,498,,,1996,
,,,,498,,,1997,
,,,,498,,,1998,
,,,,498,,,1999,
,,,,498,,,2000,
,,,,498,,,2001,
,,,,498,,,2002,
,,,,498,,,2003,
,,67.40741,32.444443,498,Moldova,MDA,2004,498.2004
,55.864197,71.067818,45.922749,498,Moldova,MDA,2005,498.2005
,,,,498,,,2006,
,53.635242,62.696125,37.579617,498,Moldova,MDA,2007,498.2007
,,,,498,,,2008,
,,,,498,,,2009,
,,,,498,,,2010,
,,,,498,,,2011,
,,,,498,,,2012,
,,,,498,,,2013,
,,,,498,,,2014,
,,,,498,,,2015,
,,,,504,,,1995,
,,,,504,,,1996,
,,,,504,,,1997,
,,,,504,,,1998,
,,,,504,,,1999,
,,,,504,,,2000,
,,,,504,,,2001,
,,,,504,,,2002,
,,,,504,,,2003,
,,,,504,,,2004,
,,,,504,,,2005,
19.952114,,81.676575,35.181309,504,Morocco,MAR,2006,504.2006
,,,,504,,,2007,
,,,,504,,,2008,
,,,,504,,,2009,
,,,,504,,,2010,
,,,,504,,,2011,
,,,,504,,,2012,
14.798071,59.390125,72.120148,49.848606,504,Morocco,MAR,2013,504.2013
,,,,504,,,2014,
,60.784775,80.941063,45.485325,504,Morocco,MAR,2015,504.2015
,,,,508,,,1995,
,,,,508,,,1996,
,,,,508,,,1997,
,,,,508,,,1998,
,,,,508,,,1999,
,,,,508,,,2000,
,,,,508,,,2001,
,,,,508,,,2002,
,,,,508,,,2003,
,,,,508,,,2004,
25.164938,74.004974,79.945053,81.027061,508,Mozambique,MOZ,2005,508.2005
,,,,508,,,2006,
,,,,508,,,2007,
38.333332,68.06723,75.09671,82.443016,508,Mozambique,MOZ,2008,508.2008
,,,,508,,,2009,
,,,,508,,,2010,
,,,,508,,,2011,
12.660944,59.46624,81.293022,75.830223,508,Mozambique,MOZ,2012,508.2012
,,,,508,,,2013,
,,,,508,,,2014,
,52.781937,68.058632,56.982086,508,Mozambique,MOZ,2015,508.2015
,,,,516,,,1995,
,,,,516,,,1996,
,,,,516,,,1997,
,,,,516,,,1998,
35.12241,73.295235,78.361343,79.821198,516,Namibia,NAM,1999,516.1999
,,,,516,,,2000,
,,,,516,,,2001,
,,,,516,,,2002,
,,,,516,,,2003,
,,,,516,,,2004,
,,,,516,,,2005,
28.165375,74.72924,75.897186,77.113091,516,Namibia,NAM,2006,516.2006
,,,,516,,,2007,
39.3018,70.886345,77.037354,80.505951,516,Namibia,NAM,2008,516.2008
,,,,516,,,2009,
,,,,516,,,2010,
,,,,516,,,2011,
24.558304,69.195305,75,77.054688,516,Namibia,NAM,2012,516.2012
,,,,516,,,2013,
,73.950134,83.617744,74.918083,516,Namibia,NAM,2014,516.2014
,,,,516,,,2015,
,,,,528,,,1995,
,,,,528,,,1996,
,,,,528,,,1997,
54.841995,64.019836,,90.033501,528,Netherlands,NLD,1998,528.1998
,,,,528,,,1999,
,60.640457,,94.404762,528,Netherlands,NLD,2000,528.2000000000001
,,,,528,,,2001,
,,,,528,,,2002,
,56.984108,,81.950211,528,Netherlands,NLD,2003,528.2003
58.54427,59.396667,81.32888,83.242058,528,Netherlands,NLD,2004,528.2004
69.857094,62.995396,76.558266,82.931725,528,Netherlands,NLD,2005,528.2005
,,,,528,,,2006,
,65.200935,78.081688,86.063828,528,Netherlands,NLD,2007,528.2007
,,,,528,,,2008,
,,,,528,,,2009,
,,,,528,,,2010,
,,,,528,,,2011,
63.347641,62.634216,,79.743187,528,Netherlands,NLD,2012,528.2012
,,,,528,,,2013,
,,,,528,,,2014,
,,,,528,,,2015,
,,,,554,,,1995,
,57.527275,,78.761063,554,New Zealand,NZL,1996,554.1996
,,,,554,,,1997,
,,,,554,,,1998,
,,,,554,,,1999,
,,,,554,,,2000,
,,,,554,,,2001,
,,,,554,,,2002,
,59.500889,,86.343613,554,New Zealand,NZL,2003,554.2003
,,,,554,,,2004,
,,,,554,,,2005,
,,,,554,,,2006,
,,,,554,,,2007,
,,,,554,,,2008,
,,,,554,,,2009,
,,,,554,,,2010,
,,,,554,,,2011,
,,,,554,,,2012,
,,,,554,,,2013,
,,,,554,,,2014,
,,,,554,,,2015,
,,,,558,,,1995,
20.79208,37.219429,74.47699,74.316292,558,Nicaragua,NIC,1996,558.1996
35.359676,54.654346,75.180229,52.108109,558,Nicaragua,NIC,1997,558.1997
10.9375,36.02206,82.774872,39.6861,558,Nicaragua,NIC,1998,558.1998
,,,,558,,,1999,
11.478801,27.238291,80.765144,44.205467,558,Nicaragua,NIC,2000,558.2000000000001
,,,,558,,,2001,
,,,,558,,,2002,
,,,,558,,,2003,
34.267365,41.279747,74.815254,48.168499,558,Nicaragua,NIC,2004,558.2004
11.180773,40.66608,75.23568,27.49752,558,Nicaragua,NIC,2005,558.2005
40.852509,40.631348,73.10553,36.669209,558,Nicaragua,NIC,2006,558.2006
21.036585,47.535332,77.705627,63.095238,558,Nicaragua,NIC,2007,558.2007
40.373207,45.416859,82.798981,45.634117,558,Nicaragua,NIC,2008,558.2008
20.35865,41.863651,74.916756,37.136204,558,Nicaragua,NIC,2009,558.2009000000001
37.935818,46.43898,82.560974,41.722519,558,Nicaragua,NIC,2010,558.201
,,,,558,,,2011,
61.813076,55.00811,87.848488,54.479538,558,Nicaragua,NIC,2012,558.2012
,,,,558,,,2013,
61.827255,53.212849,79.480164,51.203644,558,Nicaragua,NIC,2014,558.2014
16.59836,53.734669,67.403625,50.554234,558,Nicaragua,NIC,2015,558.2015
,,,,562,,,1995,
,,,,562,,,1996,
,,,,562,,,1997,
,,,,562,,,1998,
,,,,562,,,1999,
,,,,562,,,2000,
,,,,562,,,2001,
,,,,562,,,2002,
,,,,562,,,2003,
,,,,562,,,2004,
,,,,562,,,2005,
,,,,562,,,2006,
,,,,562,,,2007,
,,,,562,,,2008,
,,,,562,,,2009,
,,,,562,,,2010,
,,,,562,,,2011,
,,,,562,,,2012,
46.937016,70.272644,79.991356,80.203514,562,Niger,NER,2013,562.2013
,,,,562,,,2014,
,72.630112,83.529945,88.381996,562,Niger,NER,2015,562.2015
,,,,566,,,1995,
,,,,566,,,1996,
,,,,566,,,1997,
,,,,566,,,1998,
15.425681,78.712784,86.002785,69.334541,566,Nigeria,NGA,1999,566.1999
25.587206,56.878437,48.740063,60.75322,566,Nigeria,NGA,2000,566.2000000000001
,,,,566,,,2001,
,,,,566,,,2002,
,50.713089,74.271843,15.451389,566,Nigeria,NGA,2003,566.2003
,,75.249496,10.885046,566,Nigeria,NGA,2004,566.2004
13.149712,50.642033,78.592377,21.633913,566,Nigeria,NGA,2005,566.2005
,,,,566,,,2006,
,61.769794,80.052551,34.04002,566,Nigeria,NGA,2007,566.2007
33.523056,48.572685,77.824364,33.728531,566,Nigeria,NGA,2008,566.2008
,,,,566,,,2009,
,,,,566,,,2010,
14.781126,,,44.953224,566,Nigeria,NGA,2011,566.2011
16.652098,51.601089,75.336136,66.737953,566,Nigeria,NGA,2012,566.2012
,,,,566,,,2013,
,50.519508,73.53952,49.691357,566,Nigeria,NGA,2014,566.2014
,,,,566,,,2015,
,,,,578,,,1995,
,,,,578,,,1996,
,72.38002,,92.75769,578,Norway,NOR,1997,578.1997
,,,,578,,,1998,
,,,,578,,,1999,
,59.196545,,88.246628,578,Norway,NOR,2000,578.2000000000001
,,,,578,,,2001,
,,,,578,,,2002,
,58.381363,,81.724846,578,Norway,NOR,2003,578.2003
61.729008,64.513458,89.462807,85.47718,578,Norway,NOR,2004,578.2004
73.905548,72.3657,89.687294,80.79332,578,Norway,NOR,2005,578.2005
,,,,578,,,2006,
67.705818,83.214645,89.798706,80.842102,578,Norway,NOR,2007,578.2007
,,,,578,,,2008,
,,,,578,,,2009,
,,,,578,,,2010,
,,,,578,,,2011,
66.975311,72.409935,,89.569557,578,Norway,NOR,2012,578.2012
,,,,578,,,2013,
,,,,578,,,2014,
,,,,578,,,2015,
,,,,586,,,1995,
,,,,586,,,1996,
,,,,586,,,1997,
,,,,586,,,1998,
,,,,586,,,1999,
,,,28.645834,586,Pakistan,PAK,2000,586.2000000000001
,,,,586,,,2001,
,,,,586,,,2002,
,,,33.974358,586,Pakistan,PAK,2003,586.2003
,,58.62944,36.50568,586,Pakistan,PAK,2004,586.2004
49.559258,56.984566,66.385239,28.929766,586,Pakistan,PAK,2005,586.2005
,,,,586,,,2006,
,60.908085,69.097603,16.605618,586,Pakistan,PAK,2007,586.2007
,,,,586,,,2008,
,,,,586,,,2009,
,,,,586,,,2010,
,,,,586,,,2011,
23.916811,,,47.475891,586,Pakistan,PAK,2012,586.2012
,,,,586,,,2013,
,,,,586,,,2014,
,,,,586,,,2015,
,,,,591,,,1995,
24.875124,35.654221,83.67662,62.987736,591,Panama,PAN,1996,591.1996
20.445345,46.135986,81.706062,49.342106,591,Panama,PAN,1997,591.1997
18.698347,42.2043,82.949791,50.221237,591,Panama,PAN,1998,591.1998
,,,,591,,,1999,
15.560166,49.709995,72.918861,69.503174,591,Panama,PAN,2000,591.2000000000001
,,,,591,,,2001,
,,,,591,,,2002,
,,,,591,,,2003,
36.9715,46.650963,81.341415,65.480614,591,Panama,PAN,2004,591.2004
16.494844,42.852737,73.817345,61.827835,591,Panama,PAN,2005,591.2005
31.939636,47.250408,73.719994,54.780018,591,Panama,PAN,2006,591.2006
24.623655,53.996616,75.773232,63.674034,591,Panama,PAN,2007,591.2007
39.975391,48.264915,81.743698,47.82222,591,Panama,PAN,2008,591.2008
20.230608,60.902775,77.850876,78.762009,591,Panama,PAN,2009,591.2009000000001
40.81308,60.147236,80.626221,61.887497,591,Panama,PAN,2010,591.201
,,,,591,,,2011,
68.393677,56.921085,87.240257,48.049755,591,Panama,PAN,2012,591.2012
,,,,591,,,2013,
60.700817,55.832771,73.41185,51.435246,591,Panama,PAN,2014,591.2014
23.906084,44.723969,67.947182,46.135265,591,Panama,PAN,2015,591.2015
,39.138577,67.775665,10.441767,600,Paraguay,PRY,1995,600.1994999999999
23.569023,36.435417,67.150169,34.56562,600,Paraguay,PRY,1996,600.1996
9.3474426,25.444839,54.316547,14.1527,600,Paraguay,PRY,1997,600.1997
13.636364,33.38945,58.064518,36.298931,600,Paraguay,PRY,1998,600.1998
,,,,600,,,1999,
16.943521,19.810795,54.083332,31.738813,600,Paraguay,PRY,2000,600.2000000000001
,,,,600,,,2001,
,,,,600,,,2002,
,,,,600,,,2003,
,,,,600,,,2004,
14.105793,38.684563,59.657135,30.640808,600,Paraguay,PRY,2005,600.2005
39.898617,23.75835,58.552063,29.780647,600,Paraguay,PRY,2006,600.2006
6.1381073,20.245224,49.59605,48.140495,600,Paraguay,PRY,2007,600.2007
38.783119,30.89534,58.760052,24.178404,600,Paraguay,PRY,2008,600.2008
16.243654,39.001122,57.692307,52.722324,600,Paraguay,PRY,2009,600.2009000000001
38.015495,44.698677,67.174599,42.491226,600,Paraguay,PRY,2010,600.201
,,,,600,,,2011,
67.430885,48.138176,69.754768,49.213943,600,Paraguay,PRY,2012,600.2012
,,,,600,,,2013,
71.115578,47.674953,66.081871,46.081829,600,Paraguay,PRY,2014,600.2014
21.525423,36.355709,54.424778,43.952244,600,Paraguay,PRY,2015,600.2015
,49.884258,66.43898,63.827839,604,Peru,PER,1995,604.1994999999999
9.7869844,41.172951,74.494255,53.756096,604,Peru,PER,1996,604.1996
13.596059,34.238766,74.440895,28.556376,604,Peru,PER,1997,604.1997
13.513514,30.834976,77.593361,23.919916,604,Peru,PER,1998,604.1998
,,,,604,,,1999,
11.165524,38.780956,78.381256,47.008408,604,Peru,PER,2000,604.2000000000001
,,,,604,,,2001,
,,,,604,,,2002,
15.698178,26.109215,66.769913,26.775957,604,Peru,PER,2003,604.2003
14.506437,22.051281,61.409206,30.213903,604,Peru,PER,2004,604.2004
15.544042,33.839886,60.087929,21.030251,604,Peru,PER,2005,604.2005
24.408407,40.491425,68.243813,45.570606,604,Peru,PER,2006,604.2006
14.346712,44.864204,66.054115,51.19569,604,Peru,PER,2007,604.2007
30.836731,36.799007,68.844391,44.43692,604,Peru,PER,2008,604.2008
17.474049,37.069988,70.112785,29.724771,604,Peru,PER,2009,604.2009000000001
30.536705,42.376789,75.383347,49.614773,604,Peru,PER,2010,604.201
,,,,604,,,2011,
29.466257,50.543732,77.131783,52.575031,604,Peru,PER,2012,604.2012
,,,,604,,,2013,
51.488297,44.273743,72.338127,45.859798,604,Peru,PER,2014,604.2014
18.197426,37.953217,71.230339,51.52684,604,Peru,PER,2015,604.2015
,,,,608,,,1995,
,,,,608,,,1996,
,,,,608,,,1997,
,,,,608,,,1998,
,,,,608,,,1999,
,,,46.680496,608,Philippines,PHL,2000,608.2000000000001
,,,,608,,,2001,
,,,,608,,,2002,
,52.780128,,38.297871,608,Philippines,PHL,2003,608.2003
20.29077,51.691845,63.227497,29.094608,608,Philippines,PHL,2004,608.2004
91.993034,44.202278,59.094574,35.771591,608,Philippines,PHL,2005,608.2005
,,,,608,,,2006,
22.84128,60.909317,52.382957,21.919191,608,Philippines,PHL,2007,608.2007
,,,,608,,,2008,
,,,,608,,,2009,
20.508795,51.680805,66.878708,52.772911,608,Philippines,PHL,2010,608.201
,,,,608,,,2011,
2.8428094,,,49.764797,608,Philippines,PHL,2012,608.2012
,,,,608,,,2013,
,,,,608,,,2014,
,,,,608,,,2015,
,,,,616,,,1995,
,,,,616,,,1996,
17.906336,52.444065,72.222221,76.424149,616,Poland,POL,1997,616.1997
,,,,616,,,1998,
,,,,616,,,1999,
,30.1084,67.763161,64.189186,616,Poland,POL,2000,616.2000000000001
,,,,616,,,2001,
,,,,616,,,2002,
,33.593864,,55.049259,616,Poland,POL,2003,616.2003
33.385658,39.228783,60.26276,60.301147,616,Poland,POL,2004,616.2004
31.842953,46.75618,73.263481,52.894737,616,Poland,POL,2005,616.2005
,,,,616,,,2006,
41.228756,54.791481,69.635475,52.733902,616,Poland,POL,2007,616.2007
,,,,616,,,2008,
,,,,616,,,2009,
,,,,616,,,2010,
,,,,616,,,2011,
32.036339,48.078098,,70.689148,616,Poland,POL,2012,616.2012
,,,,616,,,2013,
,,,,616,,,2014,
,,,,616,,,2015,
,,,,620,,,1995,
,,,,620,,,1996,
,,,,620,,,1997,
,,,,620,,,1998,
,,,,620,,,1999,
,,,,620,,,2000,
,,,,620,,,2001,
,44.84071,,84.072083,620,Portugal,PRT,2002,620.2002
40.006641,41.760056,,80.084747,620,Portugal,PRT,2003,620.2003
35.650486,43.441227,79.148933,83.905579,620,Portugal,PRT,2004,620.2004
43.220436,45.835323,78.293968,86.419754,620,Portugal,PRT,2005,620.2005
,,,,620,,,2006,
40.894497,48.941933,77.938988,80.605385,620,Portugal,PRT,2007,620.2007
,,,,620,,,2008,
,,,,620,,,2009,
,,,,620,,,2010,
,,,,620,,,2011,
,,,,620,,,2012,
35.95715,30.584846,,71.262474,620,Portugal,PRT,2013,620.2013
,,,,620,,,2014,
,,,,620,,,2015,
,,,,642,,,1995,
,48.92379,,82.27961,642,Romania,ROU,1996,642.1996
,,,,642,,,1997,
,,,,642,,,1998,
,,,,642,,,1999,
,,,61.339714,642,Romania,ROU,2000,642.2000000000001
,,,,642,,,2001,
,,,,642,,,2002,
,,,,642,,,2003,
38.494568,40.361073,74.321869,62.724705,642,Romania,ROU,2004,642.2004
33.692543,48.039337,78.860031,77.520279,642,Romania,ROU,2005,642.2005
,,,,642,,,2006,
,49.97224,72.469917,58.859974,642,Romania,ROU,2007,642.2007
,,,,642,,,2008,
,,,,642,,,2009,
,,,,642,,,2010,
,,,,642,,,2011,
7.1236558,28.202627,,53.944313,642,Romania,ROU,2012,642.2012
,,,,642,,,2013,
,,,,642,,,2014,
,,,,642,,,2015,
,,,,643,,,1995,
,,,,643,,,1996,
,,,,643,,,1997,
,,,,643,,,1998,
23.975155,25.483112,56.154392,62.818211,643,Russia,RUS,1999,643.1999
,,,9.7441483,643,Russia,RUS,2000,643.2000000000001
,,,,643,,,2001,
,,,,643,,,2002,
,27.196148,49.176693,25.29833,643,Russia,RUS,2003,643.2003
43.28455,50.861118,53.719254,33.2882,643,Russia,RUS,2004,643.2004
,43.104191,51.43475,23.839796,643,Russia,RUS,2005,643.2005
,,,,643,,,2006,
36.754383,55.282391,58.494335,28.966425,643,Russia,RUS,2007,643.2007
,,,,643,,,2008,
,,,,643,,,2009,
,,,,643,,,2010,
,,,,643,,,2011,
43.870182,38.958366,,43.371647,643,Russia,RUS,2012,643.2012
,,,,643,,,2013,
,,,,643,,,2014,
,,,,643,,,2015,
,,,,646,,,1995,
,,,,646,,,1996,
,,,,646,,,1997,
,,,,646,,,1998,
,,,,646,,,1999,
,,,,646,,,2000,
,,,,646,,,2001,
,,,,646,,,2002,
,,,,646,,,2003,
,,,,646,,,2004,
,,,,646,,,2005,
,,,,646,,,2006,
,,,,646,,,2007,
,,,,646,,,2008,
,,,,646,,,2009,
,,,,646,,,2010,
,,,,646,,,2011,
16.633923,,,70.407349,646,Rwanda,RWA,2012,646.2012
,,,,646,,,2013,
,,,,646,,,2014,
,,,,646,,,2015,
,,,,678,,,1995,
,,,,678,,,1996,
,,,,678,,,1997,
,,,,678,,,1998,
,,,,678,,,1999,
,,,,678,,,2000,
,,,,678,,,2001,
,,,,678,,,2002,
,,,,678,,,2003,
,,,,678,,,2004,
,,,,678,,,2005,
,,,,678,,,2006,
,,,,678,,,2007,
,,,,678,,,2008,
,,,,678,,,2009,
,,,,678,,,2010,
,,,,678,,,2011,
,,,,678,,,2012,
,,,,678,,,2013,
,,,,678,,,2014,
,49.88879,72.05732,84.308434,678,Sao Tome & Principe,STP,2015,678.2015
,,,,682,,,1995,
,,,,682,,,1996,
,,,,682,,,1997,
,,,,682,,,1998,
,,,,682,,,1999,
,,,,682,,,2000,
,,,,682,,,2001,
,,,,682,,,2002,
,,,,682,,,2003,
,,,,682,,,2004,
,,,,682,,,2005,
,,,,682,,,2006,
,,,,682,,,2007,
,,,,682,,,2008,
,,,,682,,,2009,
,,,,682,,,2010,
23.780016,,61.84586,53.81818,682,Saudi Arabia,SAU,2011,682.2011
,,,,682,,,2012,
,,,,682,,,2013,
,,,,682,,,2014,
,,,,682,,,2015,
,,,,686,,,1995,
,,,,686,,,1996,
,,,,686,,,1997,
,,,,686,,,1998,
,,,,686,,,1999,
,,,,686,,,2000,
,,,,686,,,2001,
,,,,686,,,2002,
,,,,686,,,2003,
,,,,686,,,2004,
26.773649,72.300957,86.897217,84.873726,686,Senegal,SEN,2005,686.2005
,,,,686,,,2006,
,62.29739,88.367348,54.684097,686,Senegal,SEN,2007,686.2007
57.19664,54.099243,89.636749,69.245461,686,Senegal,SEN,2008,686.2008
,,,,686,,,2009,
,,,,686,,,2010,
,,,,686,,,2011,
,,,,686,,,2012,
29.966612,70.562767,92.042557,89.601143,686,Senegal,SEN,2013,686.2013
,69.436874,93.546928,88.159813,686,Senegal,SEN,2014,686.2014
,,,,686,,,2015,
,,,,688,,,1995,
,,,,688,,,1996,
,,,,688,,,1997,
,,,,688,,,1998,
,,,,688,,,1999,
,,,,688,,,2000,
,,,,688,,,2001,
,,,,688,,,2002,
,,,59.869846,688,Serbia,SRB,2003,688.2003
,,,,688,,,2004,
,43.355118,65.463165,40.636475,688,Serbia,SRB,2005,688.2005
,,,,688,,,2006,
,50.219296,61.583794,47.568211,688,Serbia,SRB,2007,688.2007
,,,,688,,,2008,
,,,,688,,,2009,
,,,,688,,,2010,
,,,,688,,,2011,
,,,,688,,,2012,
,,,,688,,,2013,
,,,,688,,,2014,
,,,,688,,,2015,
,,,,694,,,1995,
,,,,694,,,1996,
,,,,694,,,1997,
,,,,694,,,1998,
,,,,694,,,1999,
,,,,694,,,2000,
,,,,694,,,2001,
,,,,694,,,2002,
,,,,694,,,2003,
,,,,694,,,2004,
,,,,694,,,2005,
,,,,694,,,2006,
,,,,694,,,2007,
,,,,694,,,2008,
,,,,694,,,2009,
,,,,694,,,2010,
,,,,694,,,2011,
